gutenberg_id,text,book,author
44385,he did finally blush his way out—something like the tortoise stove. The,The Garden Party,Katherine Mansfield
44385,strange thing was that at first sight he looked most interesting.,The Garden Party,Katherine Mansfield
44385,Everybody agreed about that. You would drift into the café one evening,The Garden Party,Katherine Mansfield
44385,"and there you would see, sitting in a corner, with a glass of coffee in",The Garden Party,Katherine Mansfield
44385,"front of him, a thin, dark boy, wearing a blue jersey with a little",The Garden Party,Katherine Mansfield
44385,grey flannel jacket buttoned over it. And somehow that blue jersey and,The Garden Party,Katherine Mansfield
44385,the grey jacket with the sleeves that were too short gave him the air,The Garden Party,Katherine Mansfield
44385,of a boy that has made up his mind to run away to sea. Who has run,The Garden Party,Katherine Mansfield
44385,"away, in fact, and will get up in a moment and sling a knotted",The Garden Party,Katherine Mansfield
44385,handkerchief containing his nightshirt and his mother’s picture on the,The Garden Party,Katherine Mansfield
44385,"end of a stick, and walk out into the night and be drowned. . . .",The Garden Party,Katherine Mansfield
44385,"Stumble over the wharf edge on his way to the ship, even. . . . He had",The Garden Party,Katherine Mansfield
44385,"black close-cropped hair, grey eyes with long lashes, white cheeks and",The Garden Party,Katherine Mansfield
44385,a mouth pouting as though he were determined not to cry. . . . How,The Garden Party,Katherine Mansfield
44385,"could one resist him? Oh, one’s heart was wrung at sight. And, as if",The Garden Party,Katherine Mansfield
44385,"that were not enough, there was his trick of blushing. . . . Whenever",The Garden Party,Katherine Mansfield
44385,the waiter came near him he turned crimson—he might have been just out,The Garden Party,Katherine Mansfield
44385,of prison and the waiter in the know. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Who is he, my dear? Do you know?”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes. His name is Ian French. Painter. Awfully clever, they say.",The Garden Party,Katherine Mansfield
44385,Someone started by giving him a mother’s tender care. She asked him how,The Garden Party,Katherine Mansfield
44385,"often he heard from home, whether he had enough blankets on his bed,",The Garden Party,Katherine Mansfield
44385,how much milk he drank a day. But when she went round to his studio to,The Garden Party,Katherine Mansfield
44385,"give an eye to his socks, she rang and rang, and though she could have",The Garden Party,Katherine Mansfield
44385,"sworn she heard someone breathing inside, the door was not answered. .",The Garden Party,Katherine Mansfield
44385,. . Hopeless!”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Someone else decided that he ought to fall in love. She summoned him to,The Garden Party,Katherine Mansfield
44385,"her side, called him “boy,” leaned over him so that he might smell the",The Garden Party,Katherine Mansfield
44385,"enchanting perfume of her hair, took his arm, told him how marvellous",The Garden Party,Katherine Mansfield
44385,"life could be if one only had the courage, and went round to his studio",The Garden Party,Katherine Mansfield
44385,one evening and rang and rang. . . . Hopeless.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“What the poor boy really wants is thoroughly rousing,” said a third.",The Garden Party,Katherine Mansfield
44385,"So off they went to cafés and cabarets, little dances, places where you",The Garden Party,Katherine Mansfield
44385,"drank something that tasted like tinned apricot juice, but cost",The Garden Party,Katherine Mansfield
44385,"twenty-seven shillings a bottle and was called champagne, other places,",The Garden Party,Katherine Mansfield
44385,"too thrilling for words, where you sat in the most awful gloom, and",The Garden Party,Katherine Mansfield
44385,where some one had always been shot the night before. But he did not,The Garden Party,Katherine Mansfield
44385,"turn a hair. Only once he got very drunk, but instead of blossoming",The Garden Party,Katherine Mansfield
44385,"forth, there he sat, stony, with two spots of red on his cheeks, like,",The Garden Party,Katherine Mansfield
44385,"my dear, yes, the dead image of that ragtime thing they were playing,",The Garden Party,Katherine Mansfield
44385,like a “Broken Doll.” But when she took him back to his studio he had,The Garden Party,Katherine Mansfield
44385,"quite recovered, and said “good night” to her in the street below, as",The Garden Party,Katherine Mansfield
44385,though they had walked home from church together. . . . Hopeless.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,After heaven knows how many more attempts—for the spirit of kindness,The Garden Party,Katherine Mansfield
44385,"dies very hard in women—they gave him up. Of course, they were still",The Garden Party,Katherine Mansfield
44385,"perfectly charming, and asked him to their shows, and spoke to him in",The Garden Party,Katherine Mansfield
44385,"the café, but that was all. When one is an artist one has no time",The Garden Party,Katherine Mansfield
44385,simply for people who won’t respond. Has one?,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“And besides I really think there must be something rather fishy,The Garden Party,Katherine Mansfield
44385,somewhere . . . don’t you? It can’t all be as innocent as it looks! Why,The Garden Party,Katherine Mansfield
44385,"come to Paris if you want to be a daisy in the field? No, I’m not",The Garden Party,Katherine Mansfield
44385,suspicious. But——”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,He lived at the top of a tall mournful building overlooking the river.,The Garden Party,Katherine Mansfield
44385,One of those buildings that look so romantic on rainy nights and,The Garden Party,Katherine Mansfield
44385,"moonlight nights, when the shutters are shut, and the heavy door, and",The Garden Party,Katherine Mansfield
44385,the sign advertising “a little apartment to let immediately” gleams,The Garden Party,Katherine Mansfield
44385,forlorn beyond words. One of those buildings that smell so unromantic,The Garden Party,Katherine Mansfield
44385,"all the year round, and where the concierge lives in a glass cage on",The Garden Party,Katherine Mansfield
44385,"the ground floor, wrapped up in a filthy shawl, stirring something in a",The Garden Party,Katherine Mansfield
44385,saucepan and ladling out tit-bits to the swollen old dog lolling on a,The Garden Party,Katherine Mansfield
44385,bead cushion. . . . Perched up in the air the studio had a wonderful,The Garden Party,Katherine Mansfield
44385,view. The two big windows faced the water; he could see the boats and,The Garden Party,Katherine Mansfield
44385,"the barges swinging up and down, and the fringe of an island planted",The Garden Party,Katherine Mansfield
44385,"with trees, like a round bouquet. The side window looked across to",The Garden Party,Katherine Mansfield
44385,"another house, shabbier still and smaller, and down below there was a",The Garden Party,Katherine Mansfield
44385,"flower market. You could see the tops of huge umbrellas, with frills of",The Garden Party,Katherine Mansfield
44385,"bright flowers escaping from them, booths covered with striped awning",The Garden Party,Katherine Mansfield
44385,where they sold plants in boxes and clumps of wet gleaming palms in,The Garden Party,Katherine Mansfield
44385,terra-cotta jars. Among the flowers the old women scuttled from side to,The Garden Party,Katherine Mansfield
44385,"side, like crabs. Really there was no need for him to go out. If he sat",The Garden Party,Katherine Mansfield
44385,at the window until his white beard fell over the sill he still would,The Garden Party,Katherine Mansfield
44385,have found something to draw. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,How surprised those tender women would have been if they had managed to,The Garden Party,Katherine Mansfield
44385,force the door. For he kept his studio as neat as a pin. Everything was,The Garden Party,Katherine Mansfield
44385,"arranged to form a pattern, a little “still life” as it were—the",The Garden Party,Katherine Mansfield
44385,"saucepans with their lids on the wall behind the gas stove, the bowl of",The Garden Party,Katherine Mansfield
44385,"eggs, milk jug and teapot on the shelf, the books and the lamp with the",The Garden Party,Katherine Mansfield
44385,crinkly paper shade on the table. An Indian curtain that had a fringe,The Garden Party,Katherine Mansfield
44385,"of red leopards marching round it covered his bed by day, and on the",The Garden Party,Katherine Mansfield
44385,wall beside the bed on a level with your eyes when you were lying down,The Garden Party,Katherine Mansfield
44385,there was a small neatly printed notice: GET UP AT ONCE.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Every day was much the same. While the light was good he slaved at his,The Garden Party,Katherine Mansfield
44385,"painting, then cooked his meals and tidied up the place. And in the",The Garden Party,Katherine Mansfield
44385,"evenings he went off to the café, or sat at home reading or making out",The Garden Party,Katherine Mansfield
44385,the most complicated list of expenses headed: “What I ought to be able,The Garden Party,Katherine Mansfield
44385,"to do it on,” and ending with a sworn statement . . . “I swear not to",The Garden Party,Katherine Mansfield
44385,"exceed this amount for next month. Signed, Ian French.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,Nothing very fishy about this; but those far-seeing women were quite,The Garden Party,Katherine Mansfield
44385,right. It wasn’t all.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,One evening he was sitting at the side window eating some prunes and,The Garden Party,Katherine Mansfield
44385,throwing the stones on to the tops of the huge umbrellas in the,The Garden Party,Katherine Mansfield
44385,deserted flower market. It had been raining—the first real spring rain,The Garden Party,Katherine Mansfield
44385,"of the year had fallen—a bright spangle hung on everything, and the air",The Garden Party,Katherine Mansfield
44385,smelled of buds and moist earth. Many voices sounding languid and,The Garden Party,Katherine Mansfield
44385,"content rang out in the dusky air, and the people who had come to close",The Garden Party,Katherine Mansfield
44385,their windows and fasten the shutters leaned out instead. Down below in,The Garden Party,Katherine Mansfield
44385,the market the trees were peppered with new green. What kind of trees,The Garden Party,Katherine Mansfield
44385,were they? he wondered. And now came the lamplighter. He stared at the,The Garden Party,Katherine Mansfield
44385,"house across the way, the small, shabby house, and suddenly, as if in",The Garden Party,Katherine Mansfield
44385,"answer to his gaze, two wings of windows opened and a girl came out on",The Garden Party,Katherine Mansfield
44385,to the tiny balcony carrying a pot of daffodils. She was a strangely,The Garden Party,Katherine Mansfield
44385,"thin girl in a dark pinafore, with a pink handkerchief tied over her",The Garden Party,Katherine Mansfield
44385,hair. Her sleeves were rolled up almost to her shoulders and her,The Garden Party,Katherine Mansfield
44385,slender arms shone against the dark stuff.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes, it is quite warm enough. It will do them good,” she said, putting",The Garden Party,Katherine Mansfield
44385,down the pot and turning to some one in the room inside. As she turned,The Garden Party,Katherine Mansfield
44385,she put her hands up to the handkerchief and tucked away some wisps of,The Garden Party,Katherine Mansfield
44385,"hair. She looked down at the deserted market and up at the sky, but",The Garden Party,Katherine Mansfield
44385,where he sat there might have been a hollow in the air. She simply did,The Garden Party,Katherine Mansfield
44385,not see the house opposite. And then she disappeared.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"His heart fell out of the side window of his studio, and down to the",The Garden Party,Katherine Mansfield
44385,balcony of the house opposite—buried itself in the pot of daffodils,The Garden Party,Katherine Mansfield
44385,under the half-opened buds and spears of green. . . . That room with,The Garden Party,Katherine Mansfield
44385,"the balcony was the sitting-room, and the one next door to it was the",The Garden Party,Katherine Mansfield
44385,kitchen. He heard the clatter of the dishes as she washed up after,The Garden Party,Katherine Mansfield
44385,"supper, and then she came to the window, knocked a little mop against",The Garden Party,Katherine Mansfield
44385,"the ledge, and hung it on a nail to dry. She never sang or unbraided",The Garden Party,Katherine Mansfield
44385,"her hair, or held out her arms to the moon as young girls are supposed",The Garden Party,Katherine Mansfield
44385,to do. And she always wore the same dark pinafore and the pink,The Garden Party,Katherine Mansfield
44385,handkerchief over her hair. . . . Whom did she live with? Nobody else,The Garden Party,Katherine Mansfield
44385,"came to those two windows, and yet she was always talking to some one",The Garden Party,Katherine Mansfield
44385,"in the room. Her mother, he decided, was an invalid. They took in",The Garden Party,Katherine Mansfield
44385,"sewing. The father was dead. . . . He had been a journalist—very pale,",The Garden Party,Katherine Mansfield
44385,"with long moustaches, and a piece of black hair falling over his",The Garden Party,Katherine Mansfield
44385,forehead.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"By working all day they just made enough money to live on, but they",The Garden Party,Katherine Mansfield
44385,never went out and they had no friends. Now when he sat down at his,The Garden Party,Katherine Mansfield
44385,table he had to make an entirely new set of sworn statements. . . . Not,The Garden Party,Katherine Mansfield
44385,"to go to the side window before a certain hour: signed, Ian French. Not",The Garden Party,Katherine Mansfield
44385,to think about her until he had put away his painting things for the,The Garden Party,Katherine Mansfield
44385,"day: signed, Ian French.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"It was quite simple. She was the only person he really wanted to know,",The Garden Party,Katherine Mansfield
44385,"because she was, he decided, the only other person alive who was just",The Garden Party,Katherine Mansfield
44385,"his age. He couldn’t stand giggling girls, and he had no use for",The Garden Party,Katherine Mansfield
44385,"grown-up women. . . . She was his age, she was—well, just like him. He",The Garden Party,Katherine Mansfield
44385,"sat in his dusky studio, tired, with one arm hanging over the back of",The Garden Party,Katherine Mansfield
44385,"his chair, staring in at her window and seeing himself in there with",The Garden Party,Katherine Mansfield
44385,"her. She had a violent temper; they quarrelled terribly at times, he",The Garden Party,Katherine Mansfield
44385,and she. She had a way of stamping her foot and twisting her hands in,The Garden Party,Katherine Mansfield
44385,her pinafore . . . furious. And she very rarely laughed. Only when she,The Garden Party,Katherine Mansfield
44385,told him about an absurd little kitten she once had who used to roar,The Garden Party,Katherine Mansfield
44385,and pretend to be a lion when it was given meat to eat. Things like,The Garden Party,Katherine Mansfield
44385,that made her laugh. . . . But as a rule they sat together very,The Garden Party,Katherine Mansfield
44385,"quietly; he, just as he was sitting now, and she with her hands folded",The Garden Party,Katherine Mansfield
44385,"in her lap and her feet tucked under, talking in low tones, or silent",The Garden Party,Katherine Mansfield
44385,"and tired after the day’s work. Of course, she never asked him about",The Garden Party,Katherine Mansfield
44385,"his pictures, and of course he made the most wonderful drawings of her",The Garden Party,Katherine Mansfield
44385,"which she hated, because he made her so thin and so dark. . . . But how",The Garden Party,Katherine Mansfield
44385,could he get to know her? This might go on for years. . . .,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Then he discovered that once a week, in the evenings, she went out",The Garden Party,Katherine Mansfield
44385,shopping. On two successive Thursdays she came to the window wearing an,The Garden Party,Katherine Mansfield
44385,"old-fashioned cape over the pinafore, and carrying a basket. From where",The Garden Party,Katherine Mansfield
44385,"he sat he could not see the door of her house, but on the next Thursday",The Garden Party,Katherine Mansfield
44385,evening at the same time he snatched up his cap and ran down the,The Garden Party,Katherine Mansfield
44385,stairs. There was a lovely pink light over everything. He saw it,The Garden Party,Katherine Mansfield
44385,"glowing in the river, and the people walking towards him had pink faces",The Garden Party,Katherine Mansfield
44385,and pink hands.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,He leaned against the side of his house waiting for her and he had no,The Garden Party,Katherine Mansfield
44385,"idea of what he was going to do or say. “Here she comes,” said a voice",The Garden Party,Katherine Mansfield
44385,"in his head. She walked very quickly, with small, light steps; with one",The Garden Party,Katherine Mansfield
44385,"hand she carried the basket, with the other she kept the cape together.",The Garden Party,Katherine Mansfield
44385,. . . What could he do? He could only follow. . . . First she went into,The Garden Party,Katherine Mansfield
44385,"the grocer’s and spent a long time in there, and then she went into the",The Garden Party,Katherine Mansfield
44385,butcher’s where she had to wait her turn. Then she was an age at the,The Garden Party,Katherine Mansfield
44385,"draper’s matching something, and then she went to the fruit shop and",The Garden Party,Katherine Mansfield
44385,bought a lemon. As he watched her he knew more surely than ever he must,The Garden Party,Katherine Mansfield
44385,"get to know her, now. Her composure, her seriousness and her",The Garden Party,Katherine Mansfield
44385,"loneliness, the very way she walked as though she was eager to be done",The Garden Party,Katherine Mansfield
44385,with this world of grown-ups all was so natural to him and so,The Garden Party,Katherine Mansfield
44385,inevitable.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes, she is always like that,” he thought proudly. “We have nothing to",The Garden Party,Katherine Mansfield
44385,do with these people.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,But now she was on her way home and he was as far off as ever. . . .,The Garden Party,Katherine Mansfield
44385,She suddenly turned into the dairy and he saw her through the window,The Garden Party,Katherine Mansfield
44385,buying an egg. She picked it out of the basket with such care—a brown,The Garden Party,Katherine Mansfield
44385,"one, a beautifully shaped one, the one he would have chosen. And when",The Garden Party,Katherine Mansfield
44385,she came out of the dairy he went in after her. In a moment he was out,The Garden Party,Katherine Mansfield
44385,"again, and following her past his house across the flower market,",The Garden Party,Katherine Mansfield
44385,dodging among the huge umbrellas and treading on the fallen flowers and,The Garden Party,Katherine Mansfield
44385,the round marks where the pots had stood. . . . Through her door he,The Garden Party,Katherine Mansfield
44385,"crept, and up the stairs after, taking care to tread in time with her",The Garden Party,Katherine Mansfield
44385,"so that she should not notice. Finally, she stopped on the landing, and",The Garden Party,Katherine Mansfield
44385,took the key out of her purse. As she put it into the door he ran up,The Garden Party,Katherine Mansfield
44385,and faced her.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"Blushing more crimson than ever, but looking at her severely he said,",The Garden Party,Katherine Mansfield
44385,"almost angrily: “Excuse me, Mademoiselle, you dropped this.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,And he handed her an egg.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,A Dill Pickle,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"And then, after six years, she saw him again. He was seated at one of",The Garden Party,Katherine Mansfield
44385,those little bamboo tables decorated with a Japanese vase of paper,The Garden Party,Katherine Mansfield
44385,"daffodils. There was a tall plate of fruit in front of him, and very",The Garden Party,Katherine Mansfield
44385,"carefully, in a way she recognized immediately as his “special” way, he",The Garden Party,Katherine Mansfield
44385,was peeling an orange.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,He must have felt that shock of recognition in her for he looked up and,The Garden Party,Katherine Mansfield
44385,met her eyes. Incredible! He didn’t know her! She smiled; he frowned.,The Garden Party,Katherine Mansfield
44385,"She came towards him. He closed his eyes an instant, but opening them",The Garden Party,Katherine Mansfield
44385,his face lit up as though he had struck a match in a dark room. He laid,The Garden Party,Katherine Mansfield
44385,"down the orange and pushed back his chair, and she took her little warm",The Garden Party,Katherine Mansfield
44385,hand out of her muff and gave it to him.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Vera!” he exclaimed. “How strange. Really, for a moment I didn’t know",The Garden Party,Katherine Mansfield
44385,you. Won’t you sit down? You’ve had lunch? Won’t you have some coffee?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"She hesitated, but of course she meant to.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes, I’d like some coffee.” And she sat down opposite him.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“You’ve changed. You’ve changed very much,” he said, staring at her",The Garden Party,Katherine Mansfield
44385,"with that eager, lighted look. “You look so well. I’ve never seen you",The Garden Party,Katherine Mansfield
44385,look so well before.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Really?” She raised her veil and unbuttoned her high fur collar. “I,The Garden Party,Katherine Mansfield
44385,"don’t feel very well. I can’t bear this weather, you know.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Ah, no. You hate the cold. . . .”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Loathe it.” She shuddered. “And the worst of it is that the older one,The Garden Party,Katherine Mansfield
44385,grows . . .”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"He interrupted her. “Excuse me,” and tapped on the table for the",The Garden Party,Katherine Mansfield
44385,waitress. “Please bring some coffee and cream.” To her: “You are sure,The Garden Party,Katherine Mansfield
44385,"you won’t eat anything? Some fruit, perhaps. The fruit here is very",The Garden Party,Katherine Mansfield
44385,good.”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“No, thanks. Nothing.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Then that’s settled.” And smiling just a hint too broadly he took up,The Garden Party,Katherine Mansfield
44385,the orange again. “You were saying—the older one grows——”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“The colder,” she laughed. But she was thinking how well she remembered",The Garden Party,Katherine Mansfield
44385,that trick of his—the trick of interrupting her—and of how it used to,The Garden Party,Katherine Mansfield
44385,"exasperate her six years ago. She used to feel then as though he, quite",The Garden Party,Katherine Mansfield
44385,"suddenly, in the middle of what she was saying, put his hand over her",The Garden Party,Katherine Mansfield
44385,"lips, turned from her, attended to something different, and then took",The Garden Party,Katherine Mansfield
44385,"his hand away, and with just the same slightly too broad smile, gave",The Garden Party,Katherine Mansfield
44385,her his attention again. . . . Now we are ready. That is settled.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“The colder!” He echoed her words, laughing too. “Ah, ah. You still say",The Garden Party,Katherine Mansfield
44385,the same things. And there is another thing about you that is not,The Garden Party,Katherine Mansfield
44385,changed at all—your beautiful voice—your beautiful way of speaking.”,The Garden Party,Katherine Mansfield
44385,"Now he was very grave; he leaned towards her, and she smelled the warm,",The Garden Party,Katherine Mansfield
44385,stinging scent of the orange peel. “You have only to say one word and I,The Garden Party,Katherine Mansfield
44385,would know your voice among all other voices. I don’t know what it,The Garden Party,Katherine Mansfield
44385,is—I’ve often wondered—that makes your voice such a—haunting memory. Do,The Garden Party,Katherine Mansfield
44385,you remember that first afternoon we spent together at Kew Gardens? You,The Garden Party,Katherine Mansfield
44385,were so surprised because I did not know the names of any flowers. I am,The Garden Party,Katherine Mansfield
44385,still just as ignorant for all your telling me. But whenever it is very,The Garden Party,Katherine Mansfield
44385,"fine and warm, and I see some bright colours—it’s awfully strange—I",The Garden Party,Katherine Mansfield
44385,"hear your voice saying: ‘Geranium, marigold and verbena.’ And I feel",The Garden Party,Katherine Mansfield
44385,"those three words are all I recall of some forgotten, heavenly",The Garden Party,Katherine Mansfield
44385,language. . . . You remember that afternoon?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Oh, yes, very well.” She drew a long, soft breath, as though the paper",The Garden Party,Katherine Mansfield
44385,"daffodils between them were almost too sweet to bear. Yet, what had",The Garden Party,Katherine Mansfield
44385,remained in her mind of that particular afternoon was an absurd scene,The Garden Party,Katherine Mansfield
44385,"over the tea table. A great many people taking tea in a Chinese pagoda,",The Garden Party,Katherine Mansfield
44385,"and he behaving like a maniac about the wasps—waving them away,",The Garden Party,Katherine Mansfield
44385,"flapping at them with his straw hat, serious and infuriated out of all",The Garden Party,Katherine Mansfield
44385,proportion to the occasion. How delighted the sniggering tea drinkers,The Garden Party,Katherine Mansfield
44385,had been. And how she had suffered.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"But now, as he spoke, that memory faded. His was the truer. Yes, it had",The Garden Party,Katherine Mansfield
44385,"been a wonderful afternoon, full of geranium and marigold and verbena,",The Garden Party,Katherine Mansfield
44385,and—warm sunshine. Her thoughts lingered over the last two words as,The Garden Party,Katherine Mansfield
44385,though she sang them.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"In the warmth, as it were, another memory unfolded. She saw herself",The Garden Party,Katherine Mansfield
44385,"sitting on a lawn. He lay beside her, and suddenly, after a long",The Garden Party,Katherine Mansfield
44385,"silence, he rolled over and put his head in her lap.",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“I wish,” he said, in a low, troubled voice, “I wish that I had taken",The Garden Party,Katherine Mansfield
44385,poison and were about to die—here now!”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"At that moment a little girl in a white dress, holding a long, dripping",The Garden Party,Katherine Mansfield
44385,"water lily, dodged from behind a bush, stared at them, and dodged back",The Garden Party,Katherine Mansfield
44385,again. But he did not see. She leaned over him.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Ah, why do you say that? I could not say that.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"But he gave a kind of soft moan, and taking her hand he held it to his",The Garden Party,Katherine Mansfield
44385,cheek.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Because I know I am going to love you too much—far too much. And I,The Garden Party,Katherine Mansfield
44385,"shall suffer so terribly. Vera, because you never, never will love me.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,He was certainly far better looking now than he had been then. He had,The Garden Party,Katherine Mansfield
44385,lost all that dreamy vagueness and indecision. Now he had the air of a,The Garden Party,Katherine Mansfield
44385,"man who has found his place in life, and fills it with a confidence and",The Garden Party,Katherine Mansfield
44385,"an assurance which was, to say the least, impressive. He must have made",The Garden Party,Katherine Mansfield
44385,"money, too. His clothes were admirable, and at that moment he pulled a",The Garden Party,Katherine Mansfield
44385,Russian cigarette case out of his pocket.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Won’t you smoke?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Yes, I will.” She hovered over them. “They look very good.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“I think they are. I get them made for me by a little man in St.,The Garden Party,Katherine Mansfield
44385,James’s Street. I don’t smoke very much. I’m not like you—but when I,The Garden Party,Katherine Mansfield
44385,"do, they must be delicious, very fresh cigarettes. Smoking isn’t a",The Garden Party,Katherine Mansfield
44385,habit with me; it’s a luxury—like perfume. Are you still so fond of,The Garden Party,Katherine Mansfield
44385,"perfumes? Ah, when I was in Russia . . .”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,She broke in: “You’ve really been to Russia?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“Oh, yes. I was there for over a year. Have you forgotten how we used",The Garden Party,Katherine Mansfield
44385,to talk of going there?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“No, I’ve not forgotten.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,He gave a strange half laugh and leaned back in his chair. “Isn’t it,The Garden Party,Katherine Mansfield
44385,curious. I have really carried out all those journeys that we planned.,The Garden Party,Katherine Mansfield
44385,"Yes, I have been to all those places that we talked of, and stayed in",The Garden Party,Katherine Mansfield
44385,"them long enough to—as you used to say, ‘air oneself’ in them. In fact,",The Garden Party,Katherine Mansfield
44385,I have spent the last three years of my life travelling all the time.,The Garden Party,Katherine Mansfield
44385,"Spain, Corsica, Siberia, Russia, Egypt. The only country left is China,",The Garden Party,Katherine Mansfield
44385,"and I mean to go there, too, when the war is over.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"As he spoke, so lightly, tapping the end of his cigarette against the",The Garden Party,Katherine Mansfield
44385,"ash-tray, she felt the strange beast that had slumbered so long within",The Garden Party,Katherine Mansfield
44385,"her bosom stir, stretch itself, yawn, prick up its ears, and suddenly",The Garden Party,Katherine Mansfield
44385,"bound to its feet, and fix its longing, hungry stare upon those far",The Garden Party,Katherine Mansfield
44385,"away places. But all she said was, smiling gently: “How I envy you.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"He accepted that. “It has been,” he said, “very wonderful—especially",The Garden Party,Katherine Mansfield
44385,"Russia. Russia was all that we had imagined, and far, far more. I even",The Garden Party,Katherine Mansfield
44385,spent some days on a river boat on the Volga. Do you remember that,The Garden Party,Katherine Mansfield
44385,boatman’s song that you used to play?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Yes.” It began to play in her mind as she spoke.,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,“Do you ever play it now?”,The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
44385,"“No, I’ve no piano.”",The Garden Party,Katherine Mansfield
44385,,The Garden Party,Katherine Mansfield
